label,comment
offensive,আপনার নাম দিয়ে একটা আইডি খুলে খারাপ কাজ করতেছে  আপনি চাইলে লিংক দিতে পারি
offensive,আপনার বক্তব্য।??  কিন্ত সেটা অবশ্যই ভাল ভাবে দেয়ার চেষ্টা করুন।  একজন মানুষ খুসি হয় তেমন বক্তব্য দিন। নেগেটিভ বক্তব্য দিয়ে নিজেকে অশ্লীল মানুষ হিসেবে পরিচয় দিবেন না।
offensive,বিছানা গরম করা নায়িকা চুদাচুদি কত অনেক মজা লাগে  লাখ টাকার ফাইভ স্টার হোটেলে খরচ হয় জন্মদিন উপলক্ষে বাহ বাহ বা অসাধারণ সেক্সি মাগী মাগি মনি
positive,আপনাকে খুবই সুন্দর লাগছে
offensive,কোন জায়গায় হাত ঢুকিয়েছো
positive,আমার বাবুটার জন্য টেডি বিয়ার পাঠিয়েছি
offensive,বক্সের ভিতর জায়েদ খান!
offensive,#হুম! লুকিয়ে লুকিয়ে কিনাকাটা!!! #মেরিন মেগা সিটি শপিং কমপ্লেক্স?
offensive,"পরি মনি কি বলবো তোমায় , কমেন্ট পৈরা তো ,সোয়া অবস্তায় বিছানার তোলে ,পৈরা গেছি । কি বলবো আর,,,, এরকম প্রশ্ন না করায় ভালো বুচ্ছো ,,,  ডাঙাইয়ার ডাং ধরা যায় ,কোয়াইয়ার তো মুখ ধরা নাজায় না।।।।"
offensive,টয়  চেক্স টয়  খুব চুন্দর চেক্স টয়
positive,মনে হয় শীতের জন্য কম্বল যা আপনি গরিবদুঃখী দের মাঝে বিতরণ করবেন।
positive,আমি ছিলাম।
offensive,"ব্র্যা, পেন্টি,,অন্তর্বাস, হবে হয়তো,,,"
offensive,মারুফের কালা বন্ধুক
offensive,"তাহলে আমার কুরিয়ার করা মাল গুলো গেয়ে গেছো,,"
positive,কি কি চকলেট মিষ্টি
offensive,সৌদি আরব থেকে আসা রিলিফের কম্বল
offensive,রাতে যাতে কেউ না থাকলে নিজে নিজের টা মারতে পারো সে জিনিস সোনা
offensive,কম্বল
offensive,"মনে হয়, লেজার আছে যেভাবে হাত দিয়ে দরছে।।।"
