label,comment
offensive,তোমরা কি বাল বুঝবা..! 
offensive,"সবই থিক আছে,, কিউট, মর্ডান সবই লাগতেছে,,,  কিন্তু যখন মিস ওয়ার্ল্ড এ গেসিল তখন এত খ্যাত জামা কাপড় ,,,  আর তখন মেকাপ কিনার কি পয়সা ছিল না   ইজ্জত দুবাই আইসা এখন এত মডেল হইয়া লাভ কি "
offensive,এক কথায় বস্তি.. বস্তির মানুষ বলি নাই কিন্তু.. বস্তির মানুষের বোধোদয় এর চেয়ে উন্নত মানের.. 
positive,  কাকীমা খাদ্যের অভাবে শুকায় গেছে।কেউ জেসিয়া ভেবে ভুল করবেন না
positive,আপনার সন্তানকে টিকা দিন  জনস্বার্থে:তাহসিনেশন
offensive,ফকির-চোদা সাল্মান কে ছেড়ে আমার কাছে এসো  অন্তত এক কাপড় তোমায় বেশী দিন পড়তে দিবো না
offensive,আমরা সভ্যতা থেকে বের হয়ে যাচ্ছি আমরা মারা যাবো সেটা ভুলেই গেছি তা না হলে এমন সব ছবি সোস্যাল সাইটে কতটা যুক্তিযুক্ত
positive,"টেডি বিয়ার, বারবি ডল, আইসক্রিম আর চিকেন বল সব কিনে দিতাম!"
offensive,"মিস ওয়ার্ল্ড এরপর,এবার পর্ন ষ্টার হতে চাচ্ছেন নাকি!!!! জাতি জানতে চায়!!!"
offensive,এ বোন তোরে দেখলে আমার দাড়ানো জিনিসটাও নরম হয়ে যায়..তাই আমি সবাইকে বলছি #বিদায়_পিতিবি
offensive,"এমন পোজে ছবি আপলোডাই নিজেকে কেন দ্বিতীয়, তৃিতীয় বার মানশীক রূগির পরিচয় দ্যেস ,এর সৎ উত্তর আম্রার জানা নাই , ভাল কইরা দেখতো কেমন লাগে ?? রুচিবোধ জিনিস বলতে একটা কথা আছে তা কি বুঝ?? বুঝবা কেম্নে  ডা: মাফুজ  স্যার ,সালমান. তোম্রা তো একি গৌডাউনের মাল "
offensive,পোলিও ডোজ এর বদলে সালমানীও ডোজও খেলো আপু টা . ডোজ নেওয়ার জায়গা টা যদিও আলাদা বাট কোনও কাজ ই হলো না এটুকুই শেষ সম্বল
offensive,আমি শুধু এক টা কথা বলবো আমি কখনো আপনার ছবি তে কমেন্ট করি নাই।কিন্তু আজকে করতে বাধ্য হচ্ছি।আচ্ছা আপনি কি আদম না নাকি?আপনার কি মৃত্যুর পরের জীবন সম্পর্কে কি ধারনা নেই নাকি জানেন না?নাকি আখিরাত কে ভয় করেন না আপনি কোনটা?
